@relation R_data_frame

@attribute Year numeric
@attribute Month numeric
@attribute DayofMonth numeric
@attribute DayOfWeek numeric
@attribute UniqueCarrier {9E,AA,CO,DL,EV,F9,FL,MQ,NW,OH,OO,UA,US,XE,YV}
@attribute CRSArrTime numeric
@attribute CRSDepTime numeric
@attribute CRSElapsedTime numeric
@attribute Origin {ABE,ABQ,ABY,ACY,AEX,AGS,ALB,ATW,AUS,AVL,AVP,BDL,BGR,BHM,BMI,BNA,BOS,BQK,BTR,BTV,BUF,BWI,BZN,CAE,CAK,CHA,CHO,CHS,CID,CLE,CLT,CMH,COS,CRP,CRW,CSG,CVG,DAB,DAY,DCA,DEN,DFW,DHN,DSM,DTW,EGE,ELP,EVV,EWN,EWR,EYW,FAY,FLL,FLO,FNT,FSD,FSM,FWA,GNV,GPT,GRB,GRK,GRR,GSO,GSP,GTR,HDN,HHH,HNL,HOU,HPN,HSV,IAD,IAH,ICT,ILM,IND,ISP,JAC,JAN,JAX,JFK,LAS,LAX,LEX,LFT,LGA,LIT,LYH,MCI,MCN,MCO,MDT,MDW,MEI,MEM,MFE,MGM,MHT,MIA,MKE,MLB,MLI,MLU,MOB,MSN,MSP,MSY,MTJ,MYR,OAJ,OAK,OKC,OMA,ONT,ORD,ORF,PBI,PDX,PFN,PHF,PHL,PHX,PIA,PIT,PNS,PVD,PWM,RDU,RIC,RNO,ROA,ROC,RSW,SAN,SAT,SAV,SBN,SCE,SDF,SEA,SFO,SGF,SHV,SJC,SJU,SLC,SMF,SNA,SRQ,STL,STT,STX,SWF,SYR,TLH,TOL,TPA,TRI,TUL,TUP,TUS,TYS,VLD,VPS,XNA}
@attribute Distance numeric
@attribute ValueToPredict {before_time,delayed,on_time}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
2008,1,2,3,FL,818,600,138,EWR,745,delayed,984,3393
2008,1,2,3,FL,830,600,150,LGA,761,on_time,987,3393
2008,1,2,3,FL,835,645,110,FLL,581,on_time,1058,3394
2008,1,2,3,FL,829,700,89,TPA,406,on_time,1101,3394
2008,1,2,3,DL,836,720,76,CHS,259,on_time,1148,3394
2008,1,2,3,DL,1128,635,173,ELP,1282,?,1231,3395
2008,1,2,3,EV,848,600,108,SHV,552,before_time,1094,3395
2008,1,2,3,EV,838,710,88,GSO,306,on_time,1121,3395
2008,1,2,3,FL,840,610,90,STL,483,on_time,1123,3396
2008,1,2,3,YV,1035,837,118,IAD,533,?,1232,3397
2008,1,2,3,DL,844,1900,524,HNL,4502,on_time,931,3398
2008,1,2,3,FL,830,545,105,MDW,590,on_time,1060,3398
2008,1,2,3,DL,845,705,100,TPA,406,on_time,1114,3399
2008,1,2,3,EV,1052,740,132,OMA,821,?,1233,3400
2008,1,2,3,FL,1014,840,94,SRQ,445,?,1234,3400
2008,1,2,3,DL,1202,640,202,TUS,1541,?,1235,3400
2008,1,2,3,DL,956,840,76,CHS,259,?,1236,3400
2008,1,2,3,EV,804,600,124,MDT,619,delayed,965,3400
2008,1,2,3,EV,811,600,131,FNT,644,delayed,978,3400
2008,1,2,3,EV,841,600,101,LFT,503,on_time,1089,3400
2008,1,2,3,EV,812,600,72,BNA,214,delayed,1070,3401
2008,1,2,3,FL,832,630,122,PHL,665,on_time,1045,3402
2008,1,2,3,FL,840,545,115,HOU,696,on_time,1059,3402
2008,1,2,3,EV,845,600,105,FSM,579,on_time,1078,3402
2008,1,2,3,FL,821,610,131,ROC,749,delayed,1021,3403
2008,1,2,3,DL,845,600,165,BDL,859,on_time,999,3404
2008,1,2,3,FL,821,640,101,RIC,481,delayed,1056,3404
2008,1,2,3,EV,834,630,64,MEI,267,on_time,1155,3404
2008,1,2,3,FL,1049,845,124,FNT,644,?,1237,3405
2008,1,2,3,DL,1000,745,75,MOB,302,?,1238,3405
2008,1,2,3,EV,752,600,112,CLE,554,delayed,964,3405
2008,1,2,3,EV,818,615,123,SBN,566,delayed,1028,3405
2008,1,2,3,FL,827,645,102,PIT,526,delayed,1061,3405
2008,1,2,3,EV,843,600,103,XNA,589,on_time,1080,3408
2008,1,2,3,DL,846,710,96,RDU,356,on_time,1127,3408
2008,1,2,3,DL,848,710,98,MCO,403,on_time,1128,3408
2008,1,2,3,EV,839,600,99,AEX,500,on_time,1092,3409
2008,1,2,3,FL,837,615,82,MSY,425,delayed,1133,3409
2008,1,2,3,EV,1043,750,113,TUL,674,?,1239,3410
2008,1,2,3,DL,1140,850,170,JFK,760,?,1240,3410
2008,1,2,3,EV,858,600,118,OKC,761,on_time,1071,3410
2008,1,2,3,EV,859,600,119,MLI,633,on_time,1076,3410
2008,1,2,3,DL,902,700,122,MIA,595,before_time,1111,3410
2008,1,2,3,DL,911,705,126,BWI,576,before_time,1113,3411
2008,1,2,3,FL,858,600,118,MKE,669,on_time,1100,3412
2008,1,2,3,DL,1009,853,76,CLT,227,?,1241,3413
2008,1,2,3,DL,851,550,121,DFW,732,on_time,1062,3413
2008,1,2,3,DL,912,710,62,HSV,151,before_time,1198,3413
2008,1,2,3,DL,836,600,156,JFK,760,delayed,1008,3414
2008,1,2,3,EV,857,545,132,SAT,874,on_time,1057,3414
2008,1,2,3,DL,1008,855,73,JAX,270,?,1242,3415
2008,1,2,3,EV,844,600,164,ISP,795,delayed,968,3415
2008,1,2,3,DL,856,730,86,DAB,366,on_time,1159,3415
2008,1,2,3,FL,844,600,164,BOS,946,delayed,983,3416
2008,1,2,3,DL,859,600,119,IAH,689,on_time,1112,3416
2008,1,2,3,DL,853,545,188,BOS,946,on_time,960,3417
2008,1,2,3,EV,902,700,62,MGM,147,on_time,1171,3417
2008,1,2,3,CO,908,630,158,EWR,745,on_time,1047,3418
2008,1,2,3,EV,900,630,150,SYR,793,on_time,1035,3419
2008,1,2,3,EV,859,600,119,MCI,692,on_time,1075,3419
2008,1,2,3,EV,1014,800,74,VPS,264,?,1243,3420
2008,1,2,3,EV,949,900,49,MCN,79,?,1244,3420
2008,1,2,3,EV,1027,800,87,PFN,247,?,1245,3420
2008,1,2,3,FL,1152,700,172,DEN,1199,?,1246,3420
2008,1,2,3,FL,1028,900,88,MCO,403,?,1247,3420
2008,1,2,3,DL,1147,900,167,LGA,761,?,1248,3420
2008,1,2,3,DL,1336,600,276,SEA,2182,?,1249,3420
2008,1,2,3,DL,1036,900,96,CVG,373,?,1250,3420
2008,1,2,3,DL,903,700,123,FLL,581,on_time,1107,3420
2008,1,2,3,UA,910,610,120,ORD,606,on_time,1119,3420
2008,1,2,3,EV,906,700,66,TUP,253,on_time,1172,3420
2008,1,2,3,DL,903,700,123,DCA,547,on_time,1102,3421
2008,1,2,3,DL,908,710,118,IAD,533,on_time,1125,3421
2008,1,2,3,DL,854,745,69,CAE,191,on_time,1165,3421
2008,1,2,3,EV,822,715,67,AGS,143,delayed,1131,3424
2008,1,2,3,EV,1056,905,111,RIC,481,?,1251,3425
2008,1,2,3,AA,1150,905,165,LGA,761,?,1252,3425
2008,1,2,3,DL,1101,905,116,FLL,581,?,1253,3425
2008,1,2,3,EV,853,600,113,TUL,674,delayed,1090,3425
2008,1,2,3,EV,907,700,67,VPS,264,on_time,1173,3425
2008,1,2,3,EV,854,600,114,BMI,533,delayed,1095,3426
2008,1,2,3,AA,900,630,150,LGA,761,on_time,1046,3427
2008,1,2,3,DL,1035,908,87,RDU,356,?,1254,3428
2008,1,2,3,DL,915,700,75,PNS,272,on_time,1184,3428
2008,1,2,3,EV,1009,910,59,TYS,152,?,1255,3430
2008,1,2,3,EV,1032,810,82,MEM,332,?,1256,3430
2008,1,2,3,DL,1138,810,148,MSP,906,?,1257,3430
2008,1,2,3,DL,1040,910,90,TPA,406,?,1258,3430
2008,1,2,3,DL,1324,610,254,LAX,1946,?,1259,3430
2008,1,2,3,DL,1121,810,131,SAT,874,?,1260,3430
2008,1,2,3,DL,901,600,121,ORD,606,on_time,1110,3430
2008,1,2,3,DL,904,715,109,RIC,481,on_time,1142,3430
2008,1,2,3,DL,858,720,98,CVG,373,delayed,1146,3430
2008,1,2,3,EV,1100,911,109,PIT,526,?,1261,3431
2008,1,2,3,DL,858,530,148,MSP,906,delayed,1048,3431
2008,1,2,3,DL,853,700,113,PBI,545,delayed,1106,3431
2008,1,2,3,EV,859,540,139,OMA,821,delayed,1051,3432
2008,1,2,3,OO,910,600,130,MKE,669,on_time,1067,3432
2008,1,2,3,FL,839,600,99,BMI,533,delayed,1098,3432
2008,1,2,3,EV,900,600,180,PVD,903,delayed,969,3433
2008,1,2,3,DL,910,720,110,RSW,515,on_time,1147,3433
2008,1,2,3,EV,907,600,127,ICT,781,on_time,1073,3434
2008,1,2,3,EV,1016,815,61,MGM,147,?,1262,3435
2008,1,2,3,EV,1028,815,73,BNA,214,?,1263,3435
2008,1,2,3,DL,1254,715,219,PHX,1587,?,1264,3435
2008,1,2,3,EV,916,720,116,SCE,615,on_time,1144,3435
2008,1,2,3,EV,910,715,115,CAK,528,on_time,1130,3436
2008,1,2,3,EV,906,730,96,GNV,300,on_time,1154,3436
2008,1,2,3,EV,918,745,93,FAY,331,on_time,1163,3438
2008,1,2,3,DL,917,800,77,JAX,270,on_time,1188,3438
2008,1,2,3,FL,930,606,144,MSP,906,before_time,1117,3439
2008,1,2,3,DL,911,715,116,PHF,508,on_time,1137,3439
2008,1,2,3,YV,1045,920,85,CLT,227,?,1265,3440
2008,1,2,3,EV,1047,820,87,BTR,449,?,1266,3440
2008,1,2,3,DL,1354,620,274,SFO,2139,?,1267,3440
2008,1,2,3,DL,1348,620,268,PDX,2172,?,1268,3440
2008,1,2,3,DL,1119,820,119,MCI,692,?,1269,3440
2008,1,2,3,AA,925,625,120,DFW,732,on_time,1151,3440
2008,1,2,3,EV,913,715,58,BHM,134,on_time,1201,3442
2008,1,2,3,EV,926,700,146,AVP,714,on_time,1091,3443
2008,1,2,3,OH,908,605,183,MHT,952,delayed,1018,3444
2008,1,2,3,DL,931,715,76,MEM,332,on_time,1205,3444
2008,1,2,3,DL,923,715,68,BNA,214,on_time,1206,3444
2008,1,2,3,EV,1118,925,113,CLE,554,?,1270,3445
2008,1,2,3,DL,1117,925,112,IAD,533,?,1271,3445
2008,1,2,3,EV,905,600,125,CID,694,delayed,1085,3445
2008,1,2,3,DL,939,659,160,LGA,761,before_time,1064,3446
2008,1,2,3,DL,909,740,89,LEX,303,delayed,1161,3446
2008,1,2,3,DL,939,800,99,SRQ,445,before_time,1189,3446
2008,1,2,3,DL,930,823,67,SAV,215,on_time,1219,3446
2008,1,2,3,EV,909,600,129,AUS,813,delayed,1093,3449
2008,1,2,3,DL,922,705,77,JAN,341,on_time,1193,3449
2008,1,2,3,EV,1136,930,126,ORF,516,?,1272,3450
2008,1,2,3,EV,1143,930,133,DTW,594,?,1273,3450
2008,1,2,3,EV,1106,830,96,SHV,552,?,1274,3450
2008,1,2,3,OH,1136,830,126,AUS,813,?,1275,3450
2008,1,2,3,AA,1130,830,120,DFW,732,?,1276,3450
2008,1,2,3,DL,1341,630,251,SAN,1891,?,1277,3450
2008,1,2,3,DL,1316,630,226,LAS,1747,?,1278,3450
2008,1,2,3,DL,1355,630,265,SMF,2092,?,1279,3450
2008,1,2,3,DL,1133,830,123,DFW,732,?,1280,3450
2008,1,2,3,DL,926,700,86,LIT,453,on_time,1185,3450
2008,1,2,3,FL,931,800,91,MCO,403,on_time,1177,3451
2008,1,2,3,EV,932,730,122,EYW,646,on_time,1157,3452
2008,1,2,3,OH,844,600,104,SGF,563,delayed,1065,3453
2008,1,2,3,DL,914,715,119,PIT,526,delayed,1140,3453
2008,1,2,3,EV,900,620,160,ALB,852,delayed,1030,3454
2008,1,2,3,DL,944,710,154,EWR,745,on_time,1126,3454
2008,1,2,3,US,1155,935,140,PHL,665,?,1281,3455
2008,1,2,3,EV,1130,935,115,PHF,508,?,1282,3455
2008,1,2,3,FL,947,800,107,PBI,545,on_time,1179,3457
2008,1,2,3,EV,927,715,132,MDT,619,delayed,1129,3458
2008,1,2,3,OH,844,700,104,DAY,432,delayed,1066,3459
2008,1,2,3,DL,945,720,85,MSY,425,on_time,1217,3459
2008,1,2,3,EV,1033,940,53,CHA,106,?,1283,3460
2008,1,2,3,DL,1132,840,112,ORD,606,?,1284,3460
2008,1,2,3,DL,1140,940,120,MIA,595,?,1285,3460
2008,1,2,3,DL,1238,740,178,ABQ,1269,?,1286,3460
2008,1,2,3,DL,1139,940,119,BWI,576,?,1287,3460
2008,1,2,3,NW,928,709,139,DTW,594,delayed,1118,3461
2008,1,2,3,FL,929,659,150,LGA,761,delayed,1063,3463
2008,1,2,3,EV,1054,945,69,CAE,191,?,1288,3465
2008,1,2,3,FL,1106,945,81,RDU,356,?,1289,3465
2008,1,2,3,DL,1114,945,89,MCO,403,?,1290,3465
2008,1,2,3,DL,1234,745,169,DEN,1199,?,1291,3465
2008,1,2,3,DL,1409,645,264,SNA,1919,?,1292,3465
2008,1,2,3,EV,940,720,80,GPT,352,on_time,1213,3465
2008,1,2,3,FL,1055,946,69,JAX,270,?,1293,3466
2008,1,2,3,FL,955,700,115,MCI,692,on_time,1176,3466
2008,1,2,3,EV,915,710,125,ORF,516,delayed,1120,3468
2008,1,2,3,EV,950,720,90,BTR,449,on_time,1214,3468
2008,1,2,3,EV,954,715,99,SHV,552,on_time,1202,3469
2008,1,2,3,CO,1150,850,120,IAH,689,?,1294,3470
2008,1,2,3,DL,1401,650,251,ONT,1900,?,1295,3470
2008,1,2,3,DL,956,715,161,BDL,859,on_time,1135,3470
2008,1,2,3,FL,959,729,150,LGA,761,on_time,1152,3470
2008,1,2,3,FL,1222,952,150,LGA,761,?,1296,3472
2008,1,2,3,DL,953,755,118,DCA,547,on_time,1168,3472
2008,1,2,3,FL,1001,700,121,ICT,781,on_time,1175,3472
2008,1,2,3,DL,1013,810,123,BWI,576,before_time,1195,3472
2008,1,2,3,FL,1121,953,88,MCO,403,?,1297,3473
2008,1,2,3,EV,902,630,152,SWF,784,delayed,1037,3473
2008,1,2,3,FL,1001,700,121,DFW,732,on_time,1174,3473
2008,1,2,3,DL,956,840,76,CHS,259,on_time,1236,3473
2008,1,2,3,DL,1116,854,82,MSY,425,?,1298,3474
2008,1,2,3,EV,1051,855,56,HSV,151,?,1299,3475
2008,1,2,3,EV,1104,955,69,TLH,223,?,1300,3475
2008,1,2,3,FL,1124,955,89,TPA,406,?,1301,3475
2008,1,2,3,DL,1409,655,254,RNO,1993,?,1302,3475
2008,1,2,3,DL,1005,831,94,MCO,403,on_time,1230,3475
2008,1,2,3,DL,1232,959,153,PHL,665,?,1303,3479
2008,1,2,3,DL,949,715,94,STL,483,on_time,1208,3479
2008,1,2,3,DL,1008,855,73,JAX,270,on_time,1242,3479
2008,1,2,3,EV,1111,900,71,PNS,272,?,1304,3480
2008,1,2,3,EV,1122,1000,82,GSO,306,?,1305,3480
2008,1,2,3,EV,1151,1000,111,CAK,528,?,1306,3480
2008,1,2,3,FL,1353,700,233,LAX,1946,?,1307,3480
2008,1,2,3,FL,1359,800,239,PHX,1587,?,1308,3480
2008,1,2,3,DL,1158,1000,118,DCA,547,?,1309,3480
2008,1,2,3,DL,1250,1000,170,LGA,761,?,1310,3480
2008,1,2,3,DL,1235,1000,155,BDL,859,?,1311,3480
2008,1,2,3,DL,1239,1000,159,EWR,745,?,1312,3480
2008,1,2,3,DL,1000,800,120,FLL,581,on_time,1186,3480
2008,1,2,3,FL,1123,901,82,MSY,425,?,1313,3481
2008,1,2,3,EV,1014,800,74,VPS,264,before_time,1243,3481
2008,1,2,3,DL,1125,1003,82,CLT,227,?,1314,3483
2008,1,2,3,DL,1016,825,111,PBI,545,before_time,1222,3483
2008,1,2,3,FL,1148,1004,104,RSW,515,?,1315,3484
2008,1,2,3,EV,1018,700,138,ATW,765,before_time,1170,3484
2008,1,2,3,DL,1020,710,130,DFW,732,before_time,1199,3484
2008,1,2,3,EV,1016,815,61,MGM,147,before_time,1262,3484
2008,1,2,3,EV,1119,1005,74,CHS,259,?,1316,3485
2008,1,2,3,EV,1114,1005,69,SAV,215,?,1317,3485
2008,1,2,3,FL,1145,1005,100,CAK,528,?,1318,3485
2008,1,2,3,9E,1205,905,120,HOU,696,?,1319,3485
2008,1,2,3,DL,1202,1005,117,FLL,581,?,1320,3485
2008,1,2,3,EV,949,900,49,MCN,79,delayed,1244,3485
2008,1,2,3,OO,954,745,129,BUF,712,delayed,1162,3486
2008,1,2,3,FL,954,800,114,MIA,595,delayed,1178,3489
2008,1,2,3,FL,1014,840,94,SRQ,445,on_time,1234,3489
2008,1,2,3,EV,1114,910,64,VPS,264,?,1321,3490
2008,1,2,3,DL,1009,800,129,DTW,594,on_time,1182,3490
2008,1,2,3,FL,1157,1011,106,PHF,508,?,1322,3491
2008,1,2,3,FL,1005,815,110,FLL,581,on_time,1203,3491
2008,1,2,3,DL,941,805,96,TPA,406,delayed,1192,3492
2008,1,2,3,9E,1017,720,117,HOU,696,on_time,1215,3493
2008,1,2,3,EV,1239,914,145,MSP,906,?,1323,3494
2008,1,2,3,OO,1224,1015,129,BUF,712,?,1324,3495
2008,1,2,3,EV,1100,1015,45,CSG,83,?,1325,3495
2008,1,2,3,NW,1136,915,81,MEM,332,?,1326,3495
2008,1,2,3,DL,1304,1015,169,BOS,946,?,1327,3495
2008,1,2,3,EV,944,630,134,MSN,707,delayed,1156,3496
2008,1,2,3,EV,1012,645,147,MFE,974,on_time,1164,3496
2008,1,2,3,DL,1128,1017,71,JAX,270,?,1328,3497
2008,1,2,3,DL,1018,715,183,BOS,946,on_time,1134,3497
2008,1,2,3,DL,1009,710,119,MCI,692,on_time,1197,3497
2008,1,2,3,DL,1000,745,75,MOB,302,delayed,1238,3497
2008,1,2,3,DL,850,715,95,CMH,446,delayed,1136,3499
2008,1,2,3,DL,1014,715,119,IAH,689,on_time,1210,3499
2008,1,2,3,DL,1014,815,119,ORF,516,on_time,1207,3500
2008,1,2,3,EV,1009,910,59,TYS,152,delayed,1255,3500
2008,1,2,3,FL,1156,1021,95,DAY,432,?,1329,3501
2008,1,2,3,FL,1216,1022,114,MIA,595,?,1330,3502
2008,1,2,3,DL,837,600,97,STL,483,delayed,1108,3502
2008,1,2,3,EV,1008,725,163,ALB,852,delayed,1150,3502
2008,1,2,3,EV,1002,650,132,GRK,803,delayed,1166,3502
2008,1,2,3,EV,1018,640,158,MSP,906,on_time,1160,3503
2008,1,2,3,DL,1015,700,135,SAT,874,on_time,1187,3503
2008,1,2,3,DL,1044,805,159,EWR,745,before_time,1191,3503
2008,1,2,3,DL,1024,720,124,AUS,813,on_time,1218,3503
2008,1,2,3,EV,1028,720,128,OKC,761,on_time,1212,3504
2008,1,2,3,EV,1233,1025,128,FNT,644,?,1331,3505
2008,1,2,3,EV,1138,925,73,GPT,352,?,1332,3505
2008,1,2,3,EV,1121,925,56,MGM,147,?,1333,3505
2008,1,2,3,FL,1208,1026,102,PIT,526,?,1334,3506
2008,1,2,3,NW,1226,1026,120,DTW,594,?,1335,3506
2008,1,2,3,DL,1211,1026,105,RSW,515,?,1336,3506
2008,1,2,3,DL,1014,715,119,MKE,669,delayed,1211,3506
2008,1,2,3,NW,1048,710,158,MSP,906,before_time,1194,3507
2008,1,2,3,EV,1016,715,121,ICT,781,delayed,1200,3508
2008,1,2,3,FL,1028,900,88,MCO,403,on_time,1247,3508
2008,1,2,3,EV,1032,810,82,MEM,332,on_time,1256,3508
2008,1,2,3,DL,1003,830,93,IND,432,delayed,1227,3509
2008,1,2,3,EV,1128,930,58,DHN,171,?,1337,3510
2008,1,2,3,EV,1142,1030,72,AVL,164,?,1338,3510
2008,1,2,3,DL,1406,830,216,PHX,1587,?,1339,3510
2008,1,2,3,DL,1217,1030,107,PBI,545,?,1340,3510
2008,1,2,3,DL,1446,730,256,LAX,1946,?,1341,3510
2008,1,2,3,FL,1221,1031,110,FLL,581,?,1342,3511
2008,1,2,3,DL,1039,759,160,LGA,761,on_time,1169,3511
2008,1,2,3,AA,1015,815,120,MIA,595,delayed,1204,3513
2008,1,2,3,FL,1011,725,106,MDW,590,delayed,1220,3513
2008,1,2,3,DL,1035,908,87,RDU,356,on_time,1254,3514
2008,1,2,3,EV,1243,935,128,SAT,874,?,1343,3515
2008,1,2,3,OH,1308,1035,153,SYR,793,?,1344,3515
2008,1,2,3,CO,1309,1035,154,EWR,745,?,1345,3515
2008,1,2,3,YV,1035,837,118,IAD,533,on_time,1232,3515
2008,1,2,3,YV,1045,920,85,CLT,227,on_time,1265,3515
2008,1,2,3,FL,1226,1036,110,BWI,576,?,1346,3516
2008,1,2,3,DL,941,715,146,PHL,665,delayed,1143,3516
2008,1,2,3,DL,1009,853,76,CLT,227,delayed,1241,3516
2008,1,2,3,EV,1039,730,189,PVD,903,on_time,1153,3517
2008,1,2,3,EV,1028,815,73,BNA,214,on_time,1263,3517
2008,1,2,3,DL,1028,825,123,MIA,595,on_time,1221,3518
2008,1,2,3,AA,950,655,115,ORD,606,delayed,1167,3519
2008,1,2,3,EV,1155,940,75,EVV,350,?,1347,3520
2008,1,2,3,DL,1416,840,216,SLC,1589,?,1348,3520
2008,1,2,3,EV,1027,800,87,PFN,247,delayed,1245,3520
2008,1,2,3,EV,1205,941,84,MLU,448,?,1349,3521
2008,1,2,3,FL,1227,941,106,MDW,590,?,1350,3521
2008,1,2,3,DL,1040,910,90,TPA,406,on_time,1258,3521
2008,1,2,3,EV,1047,820,87,BTR,449,on_time,1266,3521
2008,1,2,3,EV,1033,940,53,CHA,106,on_time,1283,3521
2008,1,2,3,FL,1237,942,115,HOU,696,?,1351,3522
2008,1,2,3,DL,1240,942,118,MCI,692,?,1352,3522
2008,1,2,3,DL,1210,1042,88,RDU,356,?,1353,3522
2008,1,2,3,EV,811,600,71,MOB,302,delayed,1079,3523
2008,1,2,3,DL,1009,710,119,ORD,606,delayed,1196,3524
2008,1,2,3,EV,1150,1045,65,GSP,153,?,1354,3525
2008,1,2,3,EV,1212,1045,87,ILM,377,?,1355,3525
2008,1,2,3,EV,1211,945,86,LIT,453,?,1356,3525
2008,1,2,3,MQ,1245,945,120,ORD,606,?,1357,3525
2008,1,2,3,DL,1523,745,278,SEA,2182,?,1358,3525
2008,1,2,3,DL,1217,1045,92,CVG,373,?,1359,3525
2008,1,2,3,EV,1042,805,157,HPN,780,on_time,1190,3526
2008,1,2,3,EV,1230,1050,100,GNV,300,?,1360,3530
2008,1,2,3,EV,1144,950,54,BHM,134,?,1361,3530
2008,1,2,3,FL,1255,1050,125,BUF,712,?,1362,3530
2008,1,2,3,DL,1220,1050,90,IND,432,?,1363,3530
2008,1,2,3,DL,1224,1050,94,TPA,406,?,1364,3530
2008,1,2,3,EV,1106,830,96,SHV,552,before_time,1274,3530
2008,1,2,3,EV,1051,855,56,HSV,151,on_time,1299,3530
2008,1,2,3,FL,1200,1051,69,JAX,270,?,1365,3531
2008,1,2,3,EV,1209,1052,77,DAB,366,?,1366,3532
2008,1,2,3,EV,930,635,175,BTV,960,delayed,1050,3533
2008,1,2,3,EV,1151,1054,57,AGS,143,?,1367,3534
2008,1,2,3,FL,1202,954,68,PNS,272,?,1368,3534
2008,1,2,3,DL,1048,600,168,DEN,1199,on_time,1183,3534
2008,1,2,3,EV,1253,955,118,MKE,669,?,1369,3535
2008,1,2,3,EV,1205,955,70,MOB,302,?,1370,3535
2008,1,2,3,EV,1245,1055,110,PIT,526,?,1371,3535
2008,1,2,3,FL,1313,1055,138,EWR,745,?,1372,3535
2008,1,2,3,FL,1447,755,232,LAS,1747,?,1373,3535
2008,1,2,3,DL,1222,1055,87,MCO,403,?,1374,3535
2008,1,2,3,DL,1249,955,114,ORD,606,?,1375,3535
2008,1,2,3,EV,1054,945,69,CAE,191,on_time,1288,3535
2008,1,2,3,FL,1200,1056,64,SAV,215,?,1376,3536
2008,1,2,3,DL,1255,1056,119,MIA,595,?,1377,3536
2008,1,2,3,FL,1055,946,69,JAX,270,on_time,1293,3537
2008,1,2,3,DL,1250,1058,112,IAD,533,?,1378,3538
2008,1,2,3,DL,1255,1059,116,BWI,576,?,1379,3539
2008,1,2,3,DL,1101,905,116,FLL,581,on_time,1253,3539
2008,1,2,3,EV,1257,1100,117,ORF,516,?,1380,3540
2008,1,2,3,EV,1225,1100,85,SDF,321,?,1381,3540
2008,1,2,3,EV,1155,1100,55,ABY,146,?,1382,3540
2008,1,2,3,EV,1234,1100,94,SRQ,445,?,1383,3540
2008,1,2,3,FL,1228,1100,88,MCO,403,?,1384,3540
2008,1,2,3,DL,1447,800,227,LAS,1747,?,1385,3540
2008,1,2,3,DL,1537,800,277,SFO,2139,?,1386,3540
2008,1,2,3,DL,1254,1100,114,DCA,547,?,1387,3540
2008,1,2,3,DL,1347,1100,167,LGA,761,?,1388,3540
2008,1,2,3,FL,1049,845,124,FNT,644,delayed,1237,3541
2008,1,2,3,DL,1036,900,96,CVG,373,delayed,1250,3541
2008,1,2,3,DL,1116,854,82,MSY,425,before_time,1298,3541
2008,1,2,3,DL,1055,800,235,SJU,1547,on_time,1103,3543
2008,1,2,3,EV,1242,1105,97,CHO,457,?,1389,3545
2008,1,2,3,EV,1056,905,111,RIC,481,on_time,1251,3545
2008,1,2,3,FL,1307,1006,121,DFW,732,?,1390,3546
2008,1,2,3,DL,1055,830,145,PHL,665,delayed,1228,3546
2008,1,2,3,DL,1117,925,112,IAD,533,before_time,1271,3546
2008,1,2,3,EV,1325,1007,138,GRB,774,?,1391,3547
2008,1,2,3,DL,1114,945,89,MCO,403,on_time,1290,3547
2008,1,2,3,FL,1339,1109,150,LGA,761,?,1392,3549
2008,1,2,3,FL,1114,830,164,BOS,946,on_time,1224,3549
2008,1,2,3,EV,1114,910,64,VPS,264,on_time,1321,3549
2008,1,2,3,OH,1259,1010,109,MDW,590,?,1393,3550
2008,1,2,3,EV,1221,1010,71,MEM,332,?,1394,3550
2008,1,2,3,EV,1233,1110,83,FAY,331,?,1395,3550
2008,1,2,3,EV,1328,1110,138,ROC,749,?,1396,3550
2008,1,2,3,DL,1317,1110,127,DTW,594,?,1397,3550
2008,1,2,3,FL,1221,1111,70,CHS,259,?,1398,3551
2008,1,2,3,EV,1111,900,71,PNS,272,on_time,1304,3551
2008,1,2,3,EV,1122,1000,82,GSO,306,on_time,1305,3552
2008,1,2,3,EV,1114,1005,69,SAV,215,on_time,1317,3553
2008,1,2,3,EV,1128,930,58,DHN,171,before_time,1337,3554
2008,1,2,3,XE,1312,1115,117,CLE,554,?,1399,3555
2008,1,2,3,EV,1219,1115,64,TRI,227,?,1400,3555
2008,1,2,3,AA,1315,1115,120,MIA,595,?,1401,3555
2008,1,2,3,AA,1320,1015,125,DFW,732,?,1402,3555
2008,1,2,3,DL,1217,1015,62,BNA,214,?,1403,3555
2008,1,2,3,DL,1412,1115,177,BOS,946,?,1404,3555
2008,1,2,3,DL,1314,1115,119,FLL,581,?,1405,3555
2008,1,2,3,FL,1106,945,81,RDU,356,on_time,1289,3555
2008,1,2,3,FL,1121,953,88,MCO,403,on_time,1297,3555
2008,1,2,3,DL,1128,635,173,ELP,1282,before_time,1231,3556
2008,1,2,3,EV,1239,1117,82,CRW,363,?,1406,3557
2008,1,2,3,EV,1119,1005,74,CHS,259,on_time,1316,3557
2008,1,2,3,FL,1248,1018,90,STL,483,?,1407,3558
2008,1,2,3,DL,1121,810,131,SAT,874,on_time,1260,3559
2008,1,2,3,OO,1317,1020,117,XNA,589,?,1408,3560
2008,1,2,3,EV,1218,1120,58,TYS,152,?,1409,3560
2008,1,2,3,EV,1258,1120,98,OAJ,399,?,1410,3560
2008,1,2,3,EV,1354,1120,154,SWF,784,?,1411,3560
2008,1,2,3,EV,1220,1120,60,VLD,208,?,1412,3560
2008,1,2,3,DL,1529,820,249,SAN,1891,?,1413,3560
