@relation R_data_frame

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
106776.129667,0,57,level4,car8,zipcode3,135000,5,32752.799108,?,3894,3894
44729.909409,29384.266891,43,level1,car20,zipcode9,105515.593092,1,64749.821122,groupB,2894,3894
80827.61142,0,77,level1,car16,zipcode8,114022.705657,3,219993.186447,?,3895,3895
93443.494314,0,65,level4,car12,zipcode8,135000,19,29270.451455,groupB,2895,3895
145973.864688,0,55,level4,car3,zipcode2,135000,11,363595.065629,?,3896,3896
34422.246789,36821.758964,61,level1,car7,zipcode1,135000,15,250462.491756,groupA,2896,3896
35640.041611,71087.291225,57,level3,car10,zipcode9,59892.824467,26,91722.424343,?,3897,3897
40581.590258,16935.757443,41,level3,car6,zipcode7,135000,4,417770.484342,groupB,2897,3897
74977.068283,70893.723648,69,level3,car20,zipcode8,108678.863877,22,54627.230213,?,3898,3898
41977.364507,27655.304458,76,level1,car12,zipcode5,135000,17,216753.035757,groupA,2898,3898
48033.172827,37369.756925,59,level2,car8,zipcode5,135000,2,85939.606488,?,3899,3899
109871.733781,0,69,level1,car15,zipcode7,135000,10,232791.197331,groupB,2899,3899
27500.95335,39660.133309,22,level2,car5,zipcode3,135000,23,172431.258347,?,3900,3900
84233.964011,0,54,level4,car18,zipcode9,101308.216236,6,128992.953009,groupA,2900,3900
122349.685791,0,50,level3,car13,zipcode2,135000,20,226125.115859,?,3901,3901
92406.843886,0,45,level0,car20,zipcode9,89140.769663,23,160218.383919,groupA,2901,3901
107275.750412,0,51,level2,car18,zipcode8,135000,28,473149.110487,?,3902,3902
36849.236844,21337.516142,70,level4,car20,zipcode4,135000,25,17680.299857,groupA,2902,3902
51011.988224,66521.444306,46,level0,car5,zipcode6,135000,15,59437.152251,?,3903,3903
95319.754989,0,66,level4,car19,zipcode3,135000,18,406650.612264,groupB,2903,3903
42450.524038,39656.349505,72,level3,car10,zipcode3,135000,18,407117.557959,?,3904,3904
72017.04593,18547.443024,48,level4,car4,zipcode5,135000,11,19172.943482,groupB,2904,3904
100868.906606,0,39,level0,car5,zipcode3,135000,21,300078.362616,?,3905,3905
92542.787871,0,51,level3,car20,zipcode6,135000,24,194036.516693,groupA,2905,3905
98780.080678,0,77,level1,car12,zipcode7,135000,30,139597.953701,?,3906,3906
35802.481859,71349.662484,67,level4,car4,zipcode5,135000,8,282687.437728,groupA,2906,3906
140685.819734,0,73,level2,car8,zipcode2,135000,6,185189.308756,?,3907,3907
65694.352814,53836.558948,25,level0,car9,zipcode1,135000,23,6943.028646,groupA,2907,3907
79767.932087,0,36,level4,car3,zipcode5,135000,16,349846.631037,?,3908,3908
142789.855184,0,45,level1,car16,zipcode1,135000,10,22844.706424,groupB,2908,3908
83174.503223,0,24,level3,car8,zipcode3,135000,27,251905.474938,?,3909,3909
141686.895163,0,42,level4,car9,zipcode8,135000,9,203778.199117,groupB,2909,3909
82983.605978,0,65,level2,car11,zipcode5,135000,20,311029.794302,?,3910,3910
149767.194758,0,44,level0,car3,zipcode8,135000,16,388308.098372,groupB,2910,3910
79342.961198,0,44,level4,car13,zipcode9,110448.907622,7,424888.418865,?,3911,3911
78514.580034,0,55,level1,car9,zipcode2,135000,8,68474.621861,groupA,2911,3911
109305.195424,0,31,level2,car17,zipcode1,135000,20,166310.237898,?,3912,3912
113094.337344,0,26,level0,car16,zipcode9,135000,11,0,groupB,2912,3912
144844.486399,0,39,level3,car4,zipcode9,130719.267525,10,242506.142942,?,3913,3913
67302.182092,69201.525142,38,level1,car8,zipcode2,135000,26,427609.441144,groupA,2913,3913
109003.316097,0,38,level0,car10,zipcode4,135000,1,194751.565066,?,3914,3914
50166.710987,46348.863758,66,level3,car18,zipcode2,135000,22,0,groupA,2914,3914
43760.808447,49463.576972,69,level4,car8,zipcode7,135000,25,402640.415088,?,3915,3915
85844.137899,0,64,level3,car7,zipcode4,135000,5,464691.961363,groupB,2915,3915
117212.378274,0,30,level3,car6,zipcode8,121933.939069,17,260175.806958,?,3916,3916
62227.976975,67381.180175,42,level1,car18,zipcode8,118646.649451,15,120560.771726,groupA,2916,3916
48222.529236,44601.521588,27,level3,car16,zipcode2,135000,20,150828.386654,?,3917,3917
38398.985721,58790.219659,48,level1,car6,zipcode7,135000,29,147354.167767,groupB,2917,3917
136729.999618,0,78,level4,car8,zipcode2,135000,17,420371.864854,?,3918,3918
129568.316904,0,40,level2,car19,zipcode1,135000,24,249793.615444,groupB,2918,3918
132093.05663,0,47,level3,car13,zipcode5,135000,28,149995.636396,?,3919,3919
55665.948616,20669.601805,50,level2,car12,zipcode5,135000,3,395838.683785,groupB,2919,3919
125628.447454,0,55,level0,car18,zipcode5,135000,11,186688.860759,?,3920,3920
63542.648007,51581.36918,42,level1,car8,zipcode4,135000,13,434354.808505,groupB,2920,3920
20555.056689,42128.402279,63,level0,car5,zipcode2,135000,5,124993.454194,?,3921,3921
56948.83238,62085.160077,75,level4,car20,zipcode5,135000,25,448994.474503,groupA,2921,3921
50122.561803,55106.66684,40,level0,car3,zipcode1,135000,10,85461.295116,?,3922,3922
118861.637484,0,58,level1,car16,zipcode5,135000,2,416539.295664,groupA,2922,3922
34126.102248,10965.781434,44,level0,car3,zipcode5,135000,25,109814.744747,?,3923,3923
30960.480119,15142.9822,33,level0,car1,zipcode7,135000,27,454564.158094,groupB,2923,3923
48961.724572,20803.450511,41,level2,car15,zipcode2,135000,20,17864.753299,?,3924,3924
88190.095582,0,21,level2,car14,zipcode2,135000,16,152375.829785,groupA,2924,3924
84159.610804,0,55,level4,car1,zipcode3,135000,4,203631.397795,?,3925,3925
111693.267255,0,31,level2,car8,zipcode6,135000,27,185900.907697,groupB,2925,3925
84134.19493,0,68,level1,car10,zipcode2,135000,16,206743.933684,?,3926,3926
80576.062719,61241.984089,66,level0,car15,zipcode9,120909.051777,7,121368.493375,groupA,2926,3926
59546.725512,64890.242042,27,level2,car16,zipcode6,135000,7,29633.184041,?,3927,3927
34368.419753,68723.305847,29,level3,car3,zipcode5,135000,13,12625.259969,groupB,2927,3927
45246.651149,26459.950089,29,level4,car6,zipcode7,135000,28,408529.960116,?,3928,3928
132570.559255,0,73,level1,car4,zipcode3,135000,28,0,groupB,2928,3928
41430.318614,32585.778723,53,level2,car10,zipcode6,135000,12,7023.300616,?,3929,3929
95905.740354,0,52,level1,car14,zipcode6,135000,13,193763.933108,groupA,2929,3929
72270.203133,0,30,level4,car5,zipcode5,135000,24,367950.057214,?,3930,3930
61317.05075,47543.527701,65,level1,car11,zipcode1,135000,29,218962.802411,groupA,2930,3930
65678.574489,49677.770914,75,level3,car17,zipcode3,135000,15,43082.700132,?,3931,3931
21828.995089,46388.8583,41,level2,car17,zipcode4,135000,3,437819.446228,groupB,2931,3931
106188.060326,0,26,level2,car12,zipcode6,135000,12,157020.622231,?,3932,3932
132422.026847,0,52,level4,car11,zipcode6,135000,4,153228.547276,groupB,2932,3932
60551.242424,39338.187377,38,level4,car5,zipcode1,135000,11,199596.547329,?,3933,3933
131990.943794,0,65,level1,car4,zipcode4,135000,29,455898.002218,groupB,2933,3933
104691.176275,0,33,level0,car7,zipcode2,135000,21,24992.862897,?,3934,3934
44672.967878,43106.4281,27,level0,car14,zipcode7,135000,12,65521.493483,groupB,2934,3934
83646.073355,0,24,level4,car7,zipcode3,135000,15,271015.417987,?,3935,3935
117934.775646,0,25,level2,car4,zipcode6,135000,15,444100.317312,groupB,2935,3935
115831.844067,0,20,level1,car6,zipcode6,135000,5,44615.726311,?,3936,3936
110057.722001,0,47,level4,car13,zipcode1,135000,2,164271.428702,groupA,2936,3936
99957.541579,0,65,level3,car9,zipcode2,135000,17,210800.594362,?,3937,3937
55541.801022,20815.763986,23,level2,car18,zipcode4,135000,3,291891.636132,groupA,2937,3937
56118.046437,27368.070182,69,level4,car2,zipcode9,135000,22,41596.720909,?,3938,3938
51284.08333,68567.644507,30,level2,car2,zipcode7,135000,15,233067.400688,groupA,2938,3938
47581.893739,15357.905854,75,level0,car7,zipcode8,135000,15,444630.926233,?,3939,3939
124154.140077,0,46,level1,car18,zipcode4,135000,8,245915.512668,groupA,2939,3939
79203.784486,0,75,level2,car4,zipcode1,135000,21,461032.093887,?,3940,3940
56143.052457,75000,70,level1,car12,zipcode8,135000,1,106609.326722,groupA,2940,3940
25465.247416,52250.821904,42,level0,car20,zipcode4,135000,5,377263.803207,?,3941,3941
131528.995311,0,43,level4,car7,zipcode1,135000,1,266317.099997,groupB,2941,3941
136189.431676,0,56,level0,car12,zipcode7,135000,11,152598.131056,?,3942,3942
108929.222392,0,76,level2,car13,zipcode6,135000,24,72663.81217,groupB,2942,3942
25038.415428,66615.933073,59,level2,car19,zipcode7,135000,18,103818.318778,?,3943,3943
47742.380694,18770.329102,27,level3,car18,zipcode1,135000,7,218089.200113,groupA,2943,3943
140737.634008,0,64,level4,car9,zipcode2,135000,23,212606.227615,?,3944,3944
107998.718241,0,49,level1,car5,zipcode4,135000,17,151818.319462,groupA,2944,3944
67249.514591,43940.470131,30,level2,car11,zipcode7,135000,17,455241.077612,?,3945,3945
86638.143388,0,63,level3,car1,zipcode4,135000,21,273306.698209,groupB,2945,3945
79889.493506,0,69,level1,car4,zipcode6,135000,15,280288.302673,?,3946,3946
78986.854707,0,44,level1,car12,zipcode3,135000,16,389704.415557,groupA,2946,3946
73244.095509,0,71,level1,car14,zipcode9,88001.510486,14,357526.434181,?,3947,3947
67911.770503,29406.344079,71,level4,car13,zipcode2,135000,30,299119.091336,groupA,2947,3947
96216.151304,0,49,level2,car18,zipcode5,135000,26,490430.287554,?,3948,3948
148126.266859,0,31,level4,car12,zipcode8,103127.207009,28,333183.567565,groupB,2948,3948
22854.242095,66152.441552,72,level2,car6,zipcode2,135000,20,321523.487845,?,3949,3949
136877.842915,0,38,level1,car8,zipcode4,135000,23,106520.7604,groupB,2949,3949
79691.357895,0,77,level1,car5,zipcode7,135000,9,185835.883246,?,3950,3950
143461.651941,0,78,level0,car9,zipcode8,135000,1,176590.975337,groupB,2950,3950
36660.275569,59428.34174,33,level4,car17,zipcode7,135000,4,87946.125846,?,3951,3951
66408.482111,67528.845091,30,level1,car15,zipcode1,135000,2,260339.195416,groupA,2951,3951
30211.410747,19896.923048,41,level0,car19,zipcode5,135000,11,481293.521302,?,3952,3952
41937.841291,38512.307273,37,level1,car15,zipcode6,135000,1,29517.900505,groupB,2952,3952
36980.262815,28145.131741,61,level1,car18,zipcode1,135000,26,249542.592459,?,3953,3953
21466.788418,34613.020465,55,level2,car7,zipcode3,135000,11,227351.958868,groupB,2953,3953
116690.5653,0,50,level2,car10,zipcode2,135000,29,199885.563089,?,3954,3954
134667.377074,0,54,level4,car18,zipcode1,135000,13,51224.858459,groupB,2954,3954
63876.10276,51700.856703,56,level1,car2,zipcode7,135000,12,137363.66878,?,3955,3955
120783.717959,0,66,level4,car11,zipcode7,135000,22,281918.50504,groupB,2955,3955
94375.877188,0,27,level3,car18,zipcode5,135000,27,403469.110046,?,3956,3956
150000,0,35,level0,car15,zipcode4,135000,17,325174.291491,groupB,2956,3956
27301.472981,40264.107436,20,level2,car8,zipcode9,135000,4,302469.80248,?,3957,3957
48415.144405,59795.206385,63,level1,car1,zipcode8,135000,23,47614.023438,groupA,2957,3957
91129.126405,0,75,level3,car10,zipcode7,135000,26,328625.350955,?,3958,3958
112570.127815,0,46,level4,car13,zipcode8,135000,9,87225.276931,groupA,2958,3958
79177.408221,0,57,level1,car9,zipcode4,135000,7,288979.198265,?,3959,3959
85176.929465,0,30,level3,car9,zipcode6,135000,21,40253.339824,groupA,2959,3959
63162.932206,58408.459619,75,level4,car1,zipcode3,135000,2,368790.388901,?,3960,3960
49507.191637,14179.475183,41,level0,car18,zipcode9,81899.731569,7,408629.291617,groupB,2960,3960
75116.071293,0,31,level1,car9,zipcode2,135000,30,473713.365861,?,3961,3961
96005.931854,0,32,level3,car16,zipcode8,135000,25,383264.626246,groupB,2961,3961
144026.353861,0,80,level3,car16,zipcode4,135000,18,128177.845617,?,3962,3962
85029.434164,0,34,level4,car5,zipcode1,135000,4,54887.521392,groupA,2962,3962
41112.586075,46553.469142,65,level4,car19,zipcode2,135000,7,317253.544223,?,3963,3963
56788.28763,69282.456971,27,level3,car20,zipcode3,135000,8,407945.315475,groupA,2963,3963
49849.597325,66441.116035,56,level3,car19,zipcode1,135000,3,77846.630021,?,3964,3964
91115.255006,0,24,level4,car5,zipcode1,135000,15,365238.293739,groupA,2964,3964
68017.815645,59376.290965,68,level1,car9,zipcode8,135000,10,397282.619058,?,3965,3965
106645.203874,0,64,level4,car2,zipcode4,135000,23,261567.132564,groupB,2965,3965
94446.248902,0,67,level3,car8,zipcode6,135000,30,352264.61212,?,3966,3966
112447.753988,0,77,level4,car6,zipcode5,135000,21,361543.977301,groupB,2966,3966
50763.671557,22715.176582,48,level3,car20,zipcode6,135000,6,43555.208701,?,3967,3967
52728.424819,32862.383568,30,level4,car2,zipcode5,135000,22,248922.486746,groupA,2967,3967
83858.104065,0,20,level4,car5,zipcode9,69625.920605,9,51211.422276,?,3968,3968
109190.124751,0,58,level1,car3,zipcode8,135000,6,369096.348062,groupA,2968,3968
49898.098069,73661.130275,72,level4,car12,zipcode7,135000,23,484565.214568,?,3969,3969
120612.413393,0,79,level0,car2,zipcode2,135000,1,64207.832046,groupB,2969,3969
116518.975309,0,57,level3,car19,zipcode6,135000,4,451218.942605,?,3970,3970
75327.392275,71156.06233,46,level3,car13,zipcode9,61447.641322,18,27546.188584,groupB,2970,3970
27323.5208,25669.242527,30,level0,car17,zipcode9,109207.420491,27,233145.852114,?,3971,3971
96886.723454,0,37,level1,car14,zipcode8,135000,10,455590.618705,groupA,2971,3971
136799.413928,0,25,level3,car11,zipcode6,135000,7,145469.118822,?,3972,3972
127569.945724,0,52,level2,car4,zipcode5,135000,11,168937.178062,groupB,2972,3972
39787.476025,28533.743604,36,level3,car20,zipcode8,135000,25,420736.440705,?,3973,3973
119655.570465,0,33,level4,car5,zipcode6,135000,20,124704.557687,groupB,2973,3973
73249.479433,0,27,level0,car2,zipcode2,135000,24,49875.729973,?,3974,3974
124984.249687,0,66,level2,car13,zipcode6,135000,10,195591.9099,groupB,2974,3974
122492.883056,0,24,level1,car11,zipcode9,76545.102989,3,458673.856066,?,3975,3975
95078.57756,0,20,level4,car11,zipcode9,85001.327265,27,173068.879033,groupB,2975,3975
32963.332649,17606.388219,43,level2,car19,zipcode6,135000,2,99555.443911,?,3976,3976
117572.141368,0,24,level4,car9,zipcode8,135000,3,356845.718131,groupB,2976,3976
40408.259885,40203.873273,54,level2,car14,zipcode1,135000,24,437909.355184,?,3977,3977
127860.58203,0,41,level4,car10,zipcode2,135000,19,1031.239496,groupB,2977,3977
138993.846116,0,22,level3,car17,zipcode3,135000,19,195582.107726,?,3978,3978
98923.805107,0,60,level3,car6,zipcode1,135000,17,492425.039442,groupA,2978,3978
86187.506239,0,37,level1,car11,zipcode2,135000,22,500000,?,3979,3979
54764.085866,62348.613075,80,level0,car4,zipcode9,135000,14,414085.818991,groupA,2979,3979
94212.095112,0,67,level3,car19,zipcode8,135000,6,358181.604205,?,3980,3980
99103.628529,0,28,level2,car13,zipcode4,135000,20,254216.051874,groupB,2980,3980
22766.49681,53059.045606,59,level4,car3,zipcode6,135000,10,183539.206399,?,3981,3981
109175.718881,0,76,level4,car19,zipcode7,135000,26,347961.657929,groupB,2981,3981
48225.183789,68253.62544,25,level4,car6,zipcode4,135000,23,179703.201598,?,3982,3982
77155.813354,0,30,level2,car1,zipcode4,135000,14,77663.588325,groupA,2982,3982
45520.009723,39546.357372,33,level1,car14,zipcode3,135000,13,138640.219928,?,3983,3983
119629.943912,0,69,level4,car8,zipcode5,135000,20,362826.633297,groupB,2983,3983
30372.275651,16722.784451,80,level0,car5,zipcode4,135000,10,481605.899589,?,3984,3984
109278.625679,0,43,level1,car9,zipcode9,114221.36568,13,406552.946548,groupA,2984,3984
33167.375416,65126.594875,26,level1,car18,zipcode7,135000,3,475809.177725,?,3985,3985
55472.000605,56025.20151,30,level2,car10,zipcode9,61256.628778,10,97762.329511,groupA,2985,3985
55260.32748,43367.829155,59,level2,car7,zipcode7,135000,3,450971.85206,?,3986,3986
46469.713158,34972.253925,79,level3,car2,zipcode8,135000,17,409556.472521,groupA,2986,3986
125047.869288,0,51,level4,car7,zipcode1,135000,26,127402.972787,?,3987,3987
28468.26957,21417.741348,20,level3,car1,zipcode7,135000,23,484452.466943,groupB,2987,3987
23452.017813,71334.556083,39,level4,car14,zipcode3,135000,19,500000,?,3988,3988
32912.034819,68830.615375,28,level1,car2,zipcode7,135000,27,476358.54943,groupB,2988,3988
98288.150308,0,24,level1,car6,zipcode4,135000,24,444739.317684,?,3989,3989
52973.134016,33029.786793,64,level1,car17,zipcode8,135000,18,172328.437661,groupA,2989,3989
100862.506577,0,77,level3,car14,zipcode8,135000,26,135444.830643,?,3990,3990
42499.235844,71184.127382,70,level2,car12,zipcode9,131655.814528,26,402438.291761,groupA,2990,3990
97336.604522,0,45,level2,car2,zipcode5,135000,15,319986.287382,?,3991,3991
91323.769513,0,66,level4,car19,zipcode3,135000,12,366018.024908,groupB,2991,3991
33926.486216,10685.457415,42,level1,car15,zipcode6,135000,20,338957.791218,?,3992,3992
34982.169435,54246.332885,49,level3,car7,zipcode6,135000,19,42965.565992,groupB,2992,3992
48236.39874,39684.273785,31,level0,car5,zipcode6,135000,16,494330.320357,?,3993,3993
40472.563184,36114.532043,75,level0,car6,zipcode1,135000,27,198786.720537,groupA,2993,3993
55803.564312,39788.06502,43,level0,car13,zipcode8,135000,20,23770.039366,?,3994,3994
30733.966868,26347.324539,58,level4,car14,zipcode9,135000,11,71302.390368,groupB,2994,3994
34547.10556,18927.6536,69,level4,car15,zipcode9,112877.22464,24,178745.328735,?,3995,3995
75086.73655,24113.845734,47,level0,car19,zipcode9,131744.488581,1,312646.114632,groupB,2995,3995
121504.075193,0,49,level3,car11,zipcode7,135000,20,143317.153113,?,3996,3996
100281.0959,0,41,level1,car8,zipcode3,135000,18,420908.47472,groupA,2996,3996
63256.443774,60538.033517,54,level3,car14,zipcode8,135000,4,312240.954177,?,3997,3997
90581.468498,0,43,level3,car8,zipcode9,135000,9,344700.770208,groupA,2997,3997
113970.592993,0,26,level0,car20,zipcode7,135000,11,437179.426806,?,3998,3998
145734.466315,0,45,level2,car12,zipcode1,135000,13,111536.818946,groupB,2998,3998
82721.807123,0,55,level4,car3,zipcode8,135000,19,107806.922617,?,3999,3999
55884.201313,54066.782991,24,level0,car13,zipcode3,135000,27,299528.130953,groupA,2999,3999
146551.74576,0,66,level3,car1,zipcode1,135000,20,169312.414705,?,4000,4000
128299.044449,0,28,level3,car13,zipcode2,135000,30,174588.254441,groupB,3000,4000
50400.921572,74293.580058,46,level2,car11,zipcode6,135000,27,155881.157313,?,4001,4001
71606.609886,73229.26569,23,level3,car7,zipcode1,135000,17,204947.520834,groupA,3001,4001
83159.620916,0,31,level3,car8,zipcode6,135000,11,247790.986334,?,4002,4002
55826.579078,22079.207131,79,level3,car7,zipcode1,135000,14,412779.035359,groupA,3002,4002
36771.824829,30038.657646,66,level0,car15,zipcode4,135000,2,285592.904387,?,4003,4003
88428.84801,0,71,level2,car18,zipcode8,135000,4,261140.786761,groupB,3003,4003
85900.11742,0,47,level2,car14,zipcode9,109387.234284,1,156489.803344,?,4004,4004
123341.317986,0,30,level3,car2,zipcode4,135000,9,121830.685693,groupB,3004,4004
80817.991964,0,68,level0,car18,zipcode7,135000,4,108146.337107,?,4005,4005
127895.851899,0,62,level2,car16,zipcode8,135000,17,27169.570373,groupB,3005,4005
83200.496211,0,51,level0,car6,zipcode2,135000,27,437246.179959,?,4006,4006
134439.527081,0,67,level0,car17,zipcode5,135000,10,40772.877621,groupB,3006,4006
57293.900474,57086.308413,61,level3,car2,zipcode8,135000,12,254309.369163,?,4007,4007
23624.771135,43898.596931,66,level3,car1,zipcode8,135000,17,404980.58191,groupA,3007,4007
103162.115537,0,22,level0,car11,zipcode7,135000,29,20154.04327,?,4008,4008
132026.841793,0,77,level0,car14,zipcode6,135000,28,131294.186799,groupB,3008,4008
28454.159971,72325.178021,24,level2,car14,zipcode8,128883.476501,15,408854.948973,?,4009,4009
30052.507303,24552.594888,37,level3,car3,zipcode6,135000,5,272918.043022,groupB,3009,4009
